Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
master-cleanse-mind/body-release-essential-oil-blend,Master Cleanse - Mind/Body Release - Essential Oil Blend ,"Be Prepared to Sleep. Listening to our Bodies ailments reveals the Spiritual, Emotional and Mental distress we are hiding from. Listening and Paying Attention to our bodies allows the voice to be soft and easy. When ignored, the body feels it needs to YELL to grab our attention causing pain, discomfort, and exhaustion.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Mind/Body Release, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Mind/Body Release - Essential Oil Blend - 15ml,15,,0,deny,manual,30,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Mind%20Body%20Release.png,1,Master Cleanse - Mind/Body Release - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Mind%20Body%20Release.png,g,,,active
master-cleanse-mirror-essential-oil-blend,Master Cleanse - Mirror - Essential Oil Blend ,Healing the Shadow Self through seeing it. Shine your Bright Light of Spirit on all those you encounter. Be the Beauty that raises the Energy of All. Release the Seed hidden within your Original Wound. It Heals All.,Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Mirror, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Mirror - Essential Oil Blend - 15ml,15,,0,deny,manual,,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Mirror.png,1,Master Cleanse - Mirror - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Mirror.png,g,,,archived
master-cleanse-physical-body-essential-oil-blend,Master Cleanse - Physical Body - Essential Oil Blend ,"Physical stress and pain is an effective way to keep others at bay. ""Don't Touch Me!"" This practice attempts to close the doors on our original trauma memories. Similar to a young child covering their eyes to hide, thinking they cant be seen if they cant see. Release the Protective Inflammation and walk one more step toward the freedom of the Next Adventure.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Physical Body, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Physical Body - Essential Oil Blend - 15ml,15,,0,deny,manual,38,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Physical%20Body.png,1,Master Cleanse - Physical Body - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Physical%20Body.png,g,,,active
master-cleanse-psychic-protection-essential-oil-blend,Master Cleanse - Psychic Protection - Essential Oil Blend ,"It is very easy to pick up on others Emotions and Physical Symptoms. It is a good practice to build Energetic Boundaries that serve us when we are distracted. Visualize an upside down Quick Silver Egg around you. The Quick Silver Energy moves and shifts to keep your Energy Clear. As you build your Practice, you can change the Colour. Purple for Intuition, Pink for Love, Black for Creativity, Brown for Grounding, Green for Growth and Change.   ",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Psychic Protection, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Psychic Protection - Essential Oil Blend - 15ml,15,,0,deny,manual,38,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Psychic%20Protection.png,1,Master Cleanse - Psychic Protection - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Psychic%20Protection.png,g,,,active
master-cleanse-sexual-healing-essential-oil-blend,Master Cleanse - Sexual Healing - Essential Oil Blend ,"Sexual intercourse is a Gift of Universal Love between consenting adults. Embrace a return to the freedom, beauty & ecstacy of physical union. Single-Dual-Multiple Sexual Energy Feeds us, Moves us and brings to life all that is True and Mutable. Sexual Energy Heals on all levels and is Mirrored to the World.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Sexual Healing, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Sexual Healing - Essential Oil Blend - 15ml,15,,0,deny,manual,32,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Sexual%20Healing.png,1,Master Cleanse - Sexual Healing - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Sexual%20Healing.png,g,,,active
master-cleanse-shaman-essential-oil-blend,Master Cleanse - Shaman - Essential Oil Blend ,"The unprotected, uncommitted, distracted body picks up energetic hooks all day, every day. It is the individual's responsibility to keep themselves clear of these hooks. To live an unfettered life. Visualize the hooks losing their barbs and release. See them honorably planted into the Earth. Give thanks for the lessons learned. Send them Universal Love on their Journeys. Breathe their connection into the Earth as They embrace their own Connection.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Shaman, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Shaman - Essential Oil Blend - 15ml,15,,0,deny,manual,40,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Shaman.png,1,Master Cleanse - Shaman - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Shaman.png,g,,,active
master-cleanse-sol-warrior-essential-oil-blend,Master Cleanse - Sol-Warrior - Essential Oil Blend ,"You were born for this. Two Monsters Meeting at the Top of the Mountain The LIGHT and the DARK for generations we have built to this point. Remembering and Awakening to this Time  Humanity's Evolution Candle Burning at Both Ends. Opposite energies burning toward each other over Millennia. The Value of each being equal, it is the disconnect we Heal. Divergent Paths cross. The Balance is in the Middle Time. Some go Left. Some go Right. The Core Builds the New Generation. Grandmas Lead the Way",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Sol-Warrior, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Sol-Warrior - Essential Oil Blend - 15ml,15,,0,deny,manual,,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Sol-Warrior.png,1,Master Cleanse - Sol-Warrior - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Sol-Warrior.png,g,,,archived
master-cleanse-soul-strings---the-key-essential-oil-blend,Master Cleanse - Soul Strings - The Key - Essential Oil Blend ,"When two or more embrace as: The Other, The One, our Soul Strings open and The Key Turns. A Soul String Connection can occur with a plant, tree, pet, acquaintance, family member, or Lover. Soul Strings run the length of the Body, most times they are white, other times different colours. Each Body has a different configuration, like finger prints. When two Beings line up and sync their strings together there is an experience of an escape from the Physical and the generous melding of the souls. The Key Turns. We are Open, Free, One.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Soul Strings - The Key, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Soul Strings - The Key - Essential Oil Blend - 15ml,15,,0,deny,manual,40,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Soul%20Strings%20-%20The%20Key.png,1,Master Cleanse - Soul Strings - The Key - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Soul%20Strings%20-%20The%20Key.png,g,,,active
master-cleanse-spirit/soul-retrieval-essential-oil-blend,Master Cleanse - Spirit/Soul Retrieval - Essential Oil Blend ,"A practice healing trauma. Return to source. Forgive self. Ensure that your Physical Vessel is a safe Haven for your Spirit/Soul. Do the work. Let your self medication, when triggered, be choosing a New Focus/Direction.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Spirit/Soul Retrieval, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Spirit/Soul Retrieval - Essential Oil Blend - 15ml,15,,0,deny,manual,85,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Spirit%20Soul%20Retrieval.png,1,Master Cleanse - Spirit/Soul Retrieval - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Spirit%20Soul%20Retrieval.png,g,,,active
master-cleanse-surrender-essential-oil-blend,Master Cleanse - Surrender - Essential Oil Blend ,"A Season for Everything. You are exactly where you need to be, doing exactly what you need to do, otherwise, you'd be Somewhere Else doing Something Else. Surrender and Shift Happens. The concept of Spiritual Surrender equals releasing our learning around how Struggle has Value.�""If I am Struggling my Life has Value."" �Releasing Struggle looks like Rolling back and lowering the shoulders from the ears. Release attachment to Drama, let go of connection to life being HARD. It gets simpler and easier.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Surrender, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Surrender - Essential Oil Blend - 15ml,15,,0,deny,manual,28,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Surrender.png,1,Master Cleanse - Surrender - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Surrender.png,g,,,active
master-cleanse-the-lovers-essential-oil-blend,Master Cleanse - The Lovers - Essential Oil Blend ,"We find human evolution in the care and communication within our Lover relationships. Spirit is lifted as we love ourselves easily and completely. The Love we show ourselves is equal to the Love we show the Other. Coming together as one raises our vibration, heals and restructures the DNA, moving us toward our True expression in this world.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: The Lovers, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - The Lovers - Essential Oil Blend - 15ml,15,,0,deny,manual,,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20The%20Lovers.png,1,Master Cleanse - The Lovers - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20The%20Lovers.png,g,,,archived
master-cleanse-traveller---shaman-3.0-essential-oil-blend,Master Cleanse - Traveller - Shaman 3.0 - Essential Oil Blend ,"Release Control. Trust the Process. A Mad Skill we are Remembering is Astral Travel. The ability to transmute daily Life Energy into Interdimensional/Time/Space Travel. As the World's Energy Shifts, this Skill returns. As more Practice, the easier it is for All. The Hundredth Monkey System. We remove barriers of Belief and Attachment to Structure.",Wild Woman Medicine Show,product,"Line: Master Cleanse, Blend: Traveller - Shaman 3.0, Product: Essential Oil Blend",true,Size,15ml,,,,,Master Cleanse - Traveller - Shaman 3.0 - Essential Oil Blend - 15ml,15,,0,deny,manual,40,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Traveller%20-%20Shaman%203.0.png,1,Master Cleanse - Traveller - Shaman 3.0 - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Master%20Cleanse%20-%20Traveller%20-%20Shaman%203.0.png,g,,,active
traditional-bad-kitty-essential-oil-blend,Traditional - Bad Kitty - Essential Oil Blend ,The bath your mother. warned you about.,Wild Woman Medicine Show,product,"Line: Traditional, Blend: Bad Kitty, Product: Essential Oil Blend",true,Size,15ml,,,,,Traditional - Bad Kitty - Essential Oil Blend - 15ml,15,,0,deny,manual,25,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Traditional%20-%20Bad%20Kitty.png,1,Traditional - Bad Kitty - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Traditional%20-%20Bad%20Kitty.png,g,,,active
traditional-bliss-essential-oil-blend,Traditional - Bliss - Essential Oil Blend ,Napping in the sun. ,Wild Woman Medicine Show,product,"Line: Traditional, Blend: Bliss, Product: Essential Oil Blend",true,Size,15ml,,,,,Traditional - Bliss - Essential Oil Blend - 15ml,15,,0,deny,manual,40,,true,true,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Traditional%20-%20Bliss.png,1,Traditional - Bliss - Essential Oil Blend ,false,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/Wild-Woman-Medicine-Show/WWMS/main/Product%20Images/WWMS%20-%20Essential%20Oil%20Blend%20-%2015ml%20-%20Traditional%20-%20Bliss.png,g,,,active
